Player Name,Team,Total Points,Position,Goals Scored,Assists,Clean Sheets,Yellow Cards,Red Cards,Goals Conceded,Own Goals,Penalties Missed,Penalties Saved,Saves,Bonus Points
Max Sanders 572,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Sam Byram 404,West Ham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Sam Baldock 64,Brighton,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Bright Enobakhare 436,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0
Frederick Woodman 553,Newcastle,0,GK,0,0,0,0,0,0,0,0,0,0,0
Ryan Schofield 533,Huddersfield,0,GK,0,0,0,0,0,0,0,0,0,0,0
Callum Roberts 577,Newcastle,0,MID,0,0,0,0,0,0,0,0,0,0,0
Cameron John 596,Wolves,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Filip Benkovic 501,Leicester,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Danny Ward 457,Leicester,0,GK,0,0,0,0,0,0,0,0,0,0,0
Mohamed Salah 253,All Teams,259,MID,22,12,21,1,0,20,0,0,0,0,18
Eden Hazard 122,All Teams,238,MID,16,15,12,2,0,35,0,0,0,0,35
Raheem Sterling 270,All Teams,234,MID,17,15,17,3,0,19,0,0,0,0,25
Sadio Mané 251,All Teams,231,MID,22,3,19,2,0,21,0,0,0,0,24
Andrew Robertson 247,All Teams,213,DEF,0,12,21,4,0,20,0,0,0,0,29
Virgil van Dijk 246,All Teams,208,DEF,4,4,20,1,0,22,0,0,0,0,22
Pierre-Emerick Aubameyang 23,All Teams,205,FWD,22,7,7,0,0,42,0,1,0,0,32
Sergio Agüero 280,All Teams,201,FWD,21,11,17,4,0,15,0,0,0,0,26
Trent Alexander-Arnold 245,All Teams,185,DEF,1,13,16,3,0,14,0,0,0,0,25
Gylfi Sigurdsson 172,All Teams,182,MID,13,6,15,3,0,41,0,3,0,0,20
Ryan Fraser 40,All Teams,181,MID,7,14,9,2,0,64,0,0,0,0,23
Raúl Jiménez 437,All Teams,181,FWD,13,10,12,4,0,40,0,0,0,0,31
Paul Pogba 302,All Teams,179,MID,13,10,8,6,0,43,0,3,0,0,19
Aymeric Laporte 268,All Teams,177,DEF,3,3,18,3,0,21,0,0,0,0,16
Alisson Ramses Becker 468,All Teams,176,GK,0,0,21,1,0,22,0,0,0,76,9
Jamie Vardy 234,All Teams,174,FWD,18,5,11,3,1,36,0,1,0,0,31
Ederson Santana de Moraes 260,All Teams,169,GK,0,1,20,2,0,23,0,0,0,58,6
Callum Wilson 43,All Teams,168,FWD,14,12,9,3,0,47,0,1,0,0,22
Alexandre Lacazette 22,All Teams,166,FWD,13,12,6,2,0,31,0,0,0,0,20
Luka Milivojevic 150,All Teams,166,MID,12,2,12,10,0,53,0,1,0,0,24
David Luiz Moreira Marinho 116,All Teams,164,DEF,3,2,16,3,0,36,0,0,0,0,19
Christian Eriksen 364,All Teams,161,MID,8,12,8,3,0,37,0,0,0,0,15
Marcos Alonso 115,All Teams,161,DEF,2,8,14,6,0,28,0,0,0,0,21
Jordan Pickford 154,All Teams,161,GK,0,0,14,1,0,46,0,0,3,94,13
Harry Kane 372,All Teams,160,FWD,17,6,9,5,0,31,0,0,0,0,24
Roberto Firmino 257,All Teams,160,FWD,12,8,19,0,0,15,0,0,0,0,24
Heung-Min Son 367,All Teams,159,MID,12,8,10,2,1,23,0,0,0,0,17
César Azpilicueta 113,All Teams,158,DEF,1,6,16,4,0,39,0,0,0,0,11
Lucas Digne 484,All Teams,158,DEF,4,5,13,5,1,38,1,0,0,0,22
Leroy Sané 275,All Teams,156,MID,10,12,9,1,0,14,0,0,0,0,13
Felipe Anderson Pereira Gomes 465,All Teams,155,MID,9,6,7,3,0,49,0,0,0,0,18
Bernardo Mota Veiga de Carvalho e Silva 276,All Teams,154,MID,7,8,15,3,0,22,0,0,0,0,17
Neil Etheridge 88,All Teams,154,GK,0,0,10,2,0,69,0,0,3,141,18
Richarlison de Andrade 393,All Teams,153,MID,13,3,11,5,1,36,0,0,0,0,12
Kyle Walker 265,All Teams,150,DEF,1,1,18,3,0,17,0,0,0,0,11
Salomón Rondón 493,All Teams,148,FWD,11,8,9,1,0,31,0,0,0,0,20
Ricardo Domingos Barbosa Pereira 221,All Teams,146,DEF,2,8,10,7,0,45,0,0,0,0,22
Hugo Lloris 351,All Teams,145,GK,0,0,12,0,0,33,0,0,2,100,10
Matt Doherty 425,All Teams,144,DEF,4,7,8,5,0,41,1,0,0,0,12
Lukasz Fabianski 400,All Teams,143,GK,0,0,7,0,0,55,0,0,1,148,15
David Silva 271,All Teams,143,MID,6,8,16,2,0,14,0,0,0,0,14
Wilfried Zaha 151,All Teams,143,FWD,10,11,11,8,1,49,0,0,0,0,13
Kepa Arrizabalaga 498,All Teams,142,GK,0,0,14,2,0,39,0,0,1,82,7
Joshua King 45,All Teams,141,FWD,12,3,10,3,0,57,0,1,0,0,20
Ayoze Pérez 326,All Teams,141,FWD,12,2,11,2,0,35,0,0,0,0,19
Patrick van Aanholt 142,All Teams,140,DEF,3,2,12,3,0,46,0,0,0,0,17
Diogo Jota 432,All Teams,139,MID,9,8,10,11,0,29,0,0,0,0,13
James Maddison 233,All Teams,137,MID,7,7,8,3,1,44,0,1,0,0,12
Nathan Redmond 343,All Teams,137,MID,6,5,9,3,0,58,0,0,0,0,12
Andros Townsend 149,All Teams,135,MID,6,5,11,1,0,46,0,0,0,0,8
Aleksandar Mitrovic 480,All Teams,134,FWD,11,4,5,7,0,78,0,0,0,0,12
Gerard Deulofeu 394,All Teams,133,MID,10,5,9,3,0,29,0,0,0,0,10
Lucas Rodrigues Moura da Silva 370,All Teams,131,MID,10,2,14,3,0,18,0,0,0,0,8
Chris Wood 87,All Teams,131,FWD,10,3,7,2,0,49,0,0,0,0,17
Martin Dubravka 309,All Teams,131,GK,0,0,11,1,0,48,0,0,0,96,10
Ben Foster 445,All Teams,129,GK,0,0,7,1,0,59,0,0,1,128,11
Glenn Murray 62,All Teams,129,FWD,13,1,4,5,0,45,0,0,0,0,16
Michael Keane 162,All Teams,129,DEF,1,2,13,2,0,39,0,0,0,0,15
Marcus Rashford 305,All Teams,128,FWD,10,7,6,3,1,35,0,0,0,0,14
Seamus Coleman 157,All Teams,125,DEF,2,2,13,1,0,30,1,0,0,0,12
Abdoulaye Doucouré 390,All Teams,124,MID,5,7,5,7,0,56,1,0,0,0,14
David Brooks 42,All Teams,123,MID,7,6,9,3,0,41,0,0,0,0,7
Ashley Barnes 85,All Teams,122,FWD,12,3,7,8,0,41,1,0,0,0,13
Anthony Martial 301,All Teams,122,MID,10,4,5,2,0,25,0,0,0,0,13
Roberto Pereyra 391,All Teams,122,MID,6,4,6,3,0,53,0,0,0,0,13
James McArthur 147,All Teams,121,MID,3,7,11,7,0,49,0,0,0,0,7
David De Gea 282,All Teams,120,GK,0,0,7,1,0,54,0,0,0,123,7
Willy Boly 423,All Teams,120,DEF,4,0,8,2,1,43,0,0,0,0,10
Nathan Aké 31,All Teams,120,DEF,4,1,10,3,0,70,0,0,0,0,8
Kasper Schmeichel 213,All Teams,120,GK,0,0,10,3,0,48,0,0,0,90,6
Aaron Wan-Bissaka 145,All Teams,120,DEF,0,3,12,4,1,47,0,0,0,0,18
João Filipe Iria Santos Moutinho 475,All Teams,119,MID,1,8,9,4,0,39,0,0,0,0,13
Rui Pedro dos Santos Patrício 454,All Teams,118,GK,0,0,8,0,0,46,0,0,0,97,4
Benjamin Chilwell 219,All Teams,118,DEF,0,5,10,4,0,43,0,0,0,0,8
Michail Antonio 415,All Teams,118,MID,6,8,7,3,0,30,0,0,0,0,6
Kieran Trippier 357,All Teams,118,DEF,1,5,10,2,0,23,1,0,0,0,16
Marko Arnautovic 417,All Teams,117,FWD,10,5,4,3,0,34,0,0,0,0,15
Antonio Rüdiger 118,All Teams,116,DEF,1,2,12,7,0,35,0,0,0,0,9
Troy Deeney 396,All Teams,116,FWD,9,5,5,4,1,44,0,0,0,0,13
N'Golo Kanté 126,All Teams,116,MID,4,4,14,3,0,38,0,0,0,0,3
Shane Duffy 49,All Teams,115,DEF,5,2,7,4,1,55,0,0,0,0,9
Romelu Lukaku 306,All Teams,115,FWD,12,1,4,4,0,38,0,0,0,0,14
Ilkay Gündogan 274,All Teams,113,MID,6,3,13,3,0,15,0,0,0,0,10
Kurt Zouma 526,All Teams,112,DEF,2,2,10,3,1,39,0,0,0,0,12
Pedro Rodríguez Ledesma 125,All Teams,112,MID,8,2,7,2,0,19,0,0,0,0,12
Ashley Westwood 80,All Teams,111,MID,2,8,7,5,0,55,0,0,0,0,10
Matt Ritchie 317,All Teams,110,MID,2,8,10,9,0,40,0,1,0,0,7
Georginio Wijnaldum 252,All Teams,108,MID,3,1,18,3,0,16,0,0,0,0,9
Willian Borges Da Silva 124,All Teams,108,MID,3,7,11,2,0,25,0,0,0,0,6
Toby Alderweireld 353,All Teams,107,DEF,0,0,12,3,0,31,1,0,0,0,7
Víctor Camarasa 504,All Teams,106,MID,5,4,9,6,0,53,0,0,0,0,5
Bernd Leno 2,All Teams,106,GK,0,0,6,0,0,42,0,0,0,105,5
Rúben Diogo da Silva Neves 433,All Teams,104,MID,4,3,8,8,0,43,0,0,0,0,7
Mathew Ryan 47,All Teams,104,GK,0,0,6,2,0,55,0,0,0,97,11
Jonathan Castro Otto 483,All Teams,103,DEF,1,3,8,6,0,39,0,0,0,0,9
Riyad Mahrez 223,All Teams,102,MID,7,4,4,0,0,9,0,1,0,0,14
Theo Walcott 164,All Teams,101,MID,5,3,6,1,0,33,0,0,0,0,4
James Milner 254,All Teams,101,MID,5,5,9,5,1,13,0,0,0,0,12
Mark Noble 411,All Teams,99,MID,5,5,7,6,1,31,0,0,0,0,5
Alex Iwobi 15,All Teams,99,MID,3,8,4,0,0,32,0,0,0,0,3
Jonas Lössl 191,All Teams,99,GK,0,1,5,1,0,54,0,0,1,88,9
Henrikh Mkhitaryan 18,All Teams,98,MID,6,4,3,1,0,26,0,0,0,0,12
Bruno Ecuele Manga 92,All Teams,97,DEF,0,1,10,0,0,67,0,0,0,0,4
James Tarkowski 72,All Teams,97,DEF,3,2,7,8,0,63,0,0,0,0,7
Sean Morrison 90,All Teams,97,DEF,1,4,9,6,0,63,0,0,0,0,5
Jorge Luiz Frello Filho 459,All Teams,96,MID,2,0,16,8,0,37,0,0,0,0,4
Jamaal Lascelles 312,All Teams,95,DEF,0,1,10,4,0,36,0,0,0,0,8
Sol Bamba 91,All Teams,95,DEF,4,1,7,7,0,52,0,0,0,0,11
Conor Coady 430,All Teams,94,DEF,0,0,9,5,0,46,3,0,0,0,6
James Ward-Prowse 338,All Teams,94,MID,7,0,3,4,0,41,1,0,0,0,15
Bamidele Alli 365,All Teams,94,MID,5,4,8,4,0,21,0,0,0,0,8
Ryan Sessegnon 184,All Teams,94,MID,2,7,3,0,0,60,0,0,0,0,3
Solomon March 58,All Teams,94,MID,1,6,6,1,0,40,0,0,0,0,5
José Holebas 378,All Teams,93,DEF,3,7,5,12,1,41,0,0,0,0,10
Craig Cathcart 376,All Teams,93,DEF,3,0,6,2,0,54,2,0,0,0,5
Fabian Schär 482,All Teams,93,DEF,4,1,7,12,0,23,0,0,0,0,9
Declan Rice 406,All Teams,92,DEF,2,0,6,4,0,47,0,0,0,0,9
Dominic Calvert-Lewin 175,All Teams,92,FWD,6,5,8,3,0,26,0,0,0,0,3
Johann Berg Gudmundsson 76,All Teams,92,MID,3,7,5,2,0,39,0,0,0,0,6
Harry Maguire 220,All Teams,92,DEF,3,1,6,6,1,41,0,0,0,0,10
Aaron Ramsey 14,All Teams,91,MID,4,6,9,0,0,13,0,0,0,0,4
Jeffrey Schlupp 141,All Teams,91,DEF,4,3,4,1,0,26,0,0,0,0,3
Luke Shaw 286,All Teams,91,DEF,1,5,6,11,0,39,0,0,0,0,11
Lewis Dunk 48,All Teams,91,DEF,2,1,7,5,1,56,0,0,0,0,6
Granit Xhaka 17,All Teams,90,MID,4,3,7,10,0,37,0,0,0,0,8
Danny Ings 258,All Teams,90,FWD,7,3,5,1,0,27,0,0,0,0,11
Pierre-Emile Højbjerg 340,All Teams,90,MID,4,3,4,7,2,59,0,0,0,0,8
Mesut Özil 13,All Teams,89,MID,5,3,5,2,0,24,0,0,0,0,9
Ryan Bennett 427,All Teams,89,DEF,1,0,9,12,0,38,0,0,0,0,1
Wilfred Ndidi 227,All Teams,89,MID,2,0,9,8,0,47,0,0,0,0,4
Xherdan Shaqiri 462,All Teams,88,MID,6,5,7,2,0,6,0,0,0,0,4
Mamadou Sakho 143,All Teams,88,DEF,0,0,9,2,0,35,0,0,0,0,13
Bernard Anício Caldeira Duarte 507,All Teams,88,MID,1,4,13,5,0,19,0,0,0,0,5
Jack Cork 82,All Teams,87,MID,1,2,8,6,0,63,0,0,0,0,0
Will Hughes 392,All Teams,87,MID,2,4,7,5,0,39,0,0,0,0,5
Issa Diop 409,All Teams,87,DEF,1,0,7,4,0,43,1,0,0,0,6
Javier Hernández Balcázar 419,All Teams,86,FWD,7,4,6,2,0,20,0,0,0,0,10
James Tomkins 138,All Teams,86,DEF,1,1,10,6,0,37,0,0,0,0,0
Sergio Rico 509,All Teams,86,GK,0,0,5,1,0,56,0,0,0,111,8
Danny Rose 354,All Teams,86,DEF,0,4,8,5,0,16,0,0,0,0,5
Victor Lindelöf 292,All Teams,85,DEF,1,1,6,1,0,40,1,0,0,0,9
Robert Snodgrass 489,All Teams,85,MID,2,5,5,10,0,33,0,0,0,0,9
Steve Cook 27,All Teams,85,DEF,1,1,9,3,0,56,1,0,0,0,6
Demarai Gray 225,All Teams,84,MID,4,1,6,2,0,29,0,0,0,0,3
Andre Gray 395,All Teams,83,FWD,7,2,4,2,0,23,0,0,0,0,10
John Stones 262,All Teams,83,DEF,0,0,9,1,0,15,0,0,0,0,9
Joel Matip 243,All Teams,83,DEF,1,0,9,3,0,12,0,0,0,0,7
David Junior Hoilett 99,All Teams,82,MID,3,2,6,4,0,46,0,0,0,0,4
Charlie Taylor 74,All Teams,82,DEF,0,1,7,2,0,64,0,0,0,0,2
Ben Mee 70,All Teams,81,DEF,0,2,8,9,0,68,2,0,0,0,5
Vicente Guaita 137,All Teams,81,GK,0,0,7,2,0,23,0,0,0,64,8
Sead Kolasinac 8,All Teams,81,DEF,0,7,5,5,0,29,1,0,0,0,10
Callum Paterson 101,All Teams,80,MID,4,2,5,4,0,41,0,0,0,0,4
Bobby Reid 110,All Teams,80,FWD,5,3,4,0,0,30,0,0,0,0,9
Pascal Groß 59,All Teams,80,MID,3,3,3,1,0,31,0,1,0,0,12
Shkodran Mustafi 7,All Teams,80,DEF,2,0,6,9,0,40,0,0,0,0,5
Ruben Loftus-Cheek 132,All Teams,79,MID,6,2,5,0,0,9,0,0,0,0,6
Gabriel Fernando de Jesus 281,All Teams,79,FWD,7,3,2,1,0,11,0,0,0,0,7
Fernando Luiz Rosa 272,All Teams,79,MID,1,3,12,5,0,15,0,0,0,0,4
Ross Barkley 127,All Teams,79,MID,3,5,7,1,0,13,0,0,0,0,5
Etienne Capoue 389,All Teams,79,MID,1,3,8,14,1,48,0,0,0,0,8
Idrissa Gueye 168,All Teams,78,MID,0,2,13,6,0,31,0,0,0,0,0
Davinson Sánchez 359,All Teams,78,DEF,1,2,6,2,0,22,0,0,0,0,4
Jesse Lingard 300,All Teams,78,MID,4,3,3,3,0,26,0,0,0,0,5
Lucas Torreira 450,All Teams,78,MID,2,4,5,7,1,38,0,0,0,0,6
Jonny Evans 222,All Teams,77,DEF,1,0,8,2,0,26,0,0,0,0,3
Joe Bennett 94,All Teams,77,DEF,0,1,9,5,0,50,0,0,0,0,4
Nacho Monreal 5,All Teams,77,DEF,1,4,5,5,0,24,0,0,0,0,7
Christopher Schindler 192,All Teams,76,DEF,1,1,5,4,1,72,0,0,0,0,7
Aaron Mooy 199,All Teams,76,MID,3,1,3,4,0,48,0,0,0,0,5
Jordan Henderson 249,All Teams,76,MID,1,3,12,1,1,14,0,0,0,0,2
Moussa Sissoko 369,All Teams,76,MID,0,3,11,2,0,28,0,0,0,0,3
Josh Murphy 106,All Teams,76,MID,3,2,7,2,0,32,0,0,0,0,3
Wes Morgan 215,All Teams,76,DEF,3,0,6,1,2,28,0,0,0,0,7
Stuart Armstrong 345,All Teams,75,MID,3,4,5,2,0,26,0,0,0,0,3
Jefferson Lerma 494,All Teams,75,MID,2,2,9,12,0,49,1,0,0,0,6
Ryan Babel 575,All Teams,75,MID,5,4,3,3,0,26,0,0,0,0,8
André Schürrle 478,All Teams,75,MID,6,0,2,2,0,43,0,0,0,0,2
Dwight McNeil 534,All Teams,75,MID,3,4,5,2,0,25,0,0,0,0,6
Anthony Knockaert 55,All Teams,74,MID,2,6,3,4,1,41,0,0,0,0,2
Jeff Hendrick 78,All Teams,73,MID,2,2,4,4,0,44,0,0,0,0,3
Alex McCarthy 328,All Teams,73,GK,0,0,4,1,0,44,0,0,0,78,6
Ashley Young 293,All Teams,73,DEF,2,3,4,8,1,44,0,0,0,0,4
Davy Pröpper 60,All Teams,72,MID,1,1,4,2,0,45,0,0,0,0,3
Jean Michael Seri 456,All Teams,72,MID,1,3,3,6,0,54,0,0,0,0,6
Tom Cairney 182,All Teams,71,MID,1,1,5,0,0,51,0,0,0,0,3
Nicolás Otamendi 264,All Teams,70,DEF,0,0,9,1,0,7,0,0,0,0,5
Adam Smith 29,All Teams,70,DEF,1,1,8,5,1,33,0,0,0,0,1
Juan Mata 297,All Teams,70,MID,3,4,5,3,0,15,0,0,0,0,7
Isaac Hayden 323,All Teams,69,MID,1,4,7,3,1,25,0,0,0,0,5
Alex Pritchard 206,All Teams,69,MID,2,0,7,2,0,40,0,0,0,0,2
Joe Hart 490,All Teams,69,GK,0,0,4,0,0,41,0,0,1,77,7
Steve Mounie 211,All Teams,69,FWD,2,4,5,1,1,38,0,0,0,0,4
Wayne Hennessey 135,All Teams,67,GK,0,0,5,0,0,26,0,0,1,44,6
Jan Vertonghen 355,All Teams,67,DEF,1,0,6,3,1,23,0,0,0,0,7
Erik Lamela 363,All Teams,67,MID,4,4,4,2,0,12,0,0,0,0,5
Paul Dummett 313,All Teams,67,DEF,0,0,7,1,0,27,0,0,0,0,3
Cheikhou Kouyaté 412,All Teams,67,MID,0,3,9,3,0,30,0,0,0,0,0
Mathias Jorgensen 195,All Teams,67,DEF,3,1,3,6,0,38,0,0,0,0,4
Naby Keita 256,All Teams,67,MID,2,1,10,0,0,8,0,0,0,0,3
Francisco Femenía Far 383,All Teams,66,DEF,1,1,4,1,0,40,0,0,0,0,6
Ben Davies 356,All Teams,66,DEF,0,0,6,2,0,26,0,0,0,0,5
Shane Long 347,All Teams,66,FWD,5,2,2,3,0,24,0,0,0,0,5
Dale Stephens 56,All Teams,65,MID,1,1,5,6,1,46,0,0,0,0,4
Aron Gunnarsson 102,All Teams,65,MID,1,1,6,5,0,40,0,0,0,0,3
Fabio Henrique Tavares 255,All Teams,65,MID,1,2,11,6,0,14,0,0,0,0,0
André Filipe Tavares Gomes 508,All Teams,64,MID,1,2,9,7,0,28,0,0,0,0,2
Mateo Kovacic 499,All Teams,64,MID,0,2,9,3,0,19,0,0,0,0,2
Sokratis Papastathopoulos 12,All Teams,64,DEF,1,2,5,12,0,33,0,0,0,0,4
Philip Billing 202,All Teams,63,MID,2,0,5,7,0,43,0,0,0,0,4
Youri Tielemans 591,All Teams,63,MID,3,5,3,2,0,14,0,0,0,0,6
Asmir Begovic 24,All Teams,63,GK,0,0,5,0,0,47,0,0,0,59,4
DeAndre Yedlin 310,All Teams,63,DEF,1,2,5,6,1,41,1,0,0,0,1
Marc Albrighton 224,All Teams,63,MID,2,2,5,3,0,17,0,0,0,0,4
Nathaniel Mendez-Laing 100,All Teams,63,MID,4,1,4,0,0,18,0,0,0,0,6
Dejan Lovren 239,All Teams,63,DEF,1,1,6,1,0,7,0,0,0,0,9
Ander Herrera 299,All Teams,62,MID,2,3,5,4,0,18,0,0,0,0,6
Laurent Koscielny 3,All Teams,62,DEF,3,0,3,1,0,23,0,0,0,0,8
Fabián Balbuena 464,All Teams,61,DEF,1,0,5,2,0,32,0,0,0,0,3
Terence Kongolo 198,All Teams,60,DEF,1,1,4,4,0,65,1,0,0,0,4
Calum Chambers 9,All Teams,60,DEF,2,0,5,9,0,52,0,0,0,0,0
Max Meyer 486,All Teams,60,MID,1,3,6,3,0,24,0,0,0,0,0
Héctor Bellerín 4,All Teams,60,DEF,0,5,4,3,0,21,1,0,0,0,5
Benjamin Mendy 267,All Teams,59,DEF,0,6,4,1,0,6,0,0,0,0,6
Nemanja Matic 296,All Teams,59,MID,1,0,6,6,1,37,0,0,0,0,2
Kevin De Bruyne 273,All Teams,59,MID,2,3,6,2,0,3,0,0,0,0,8
Tom Heaton 67,All Teams,58,GK,0,0,4,3,0,27,0,0,0,63,4
Kelechi Iheanacho 236,All Teams,58,FWD,1,5,1,2,0,16,0,0,0,0,3
Nampalys Mendy 527,All Teams,58,MID,0,1,7,5,0,29,0,0,0,0,0
Vincent Kompany 263,All Teams,58,DEF,1,0,6,6,0,7,0,0,0,0,4
Adrian Mariappa 382,All Teams,57,DEF,0,0,5,3,0,32,0,0,0,0,2
Junior Stanislas 36,All Teams,56,MID,2,3,2,1,0,24,0,0,0,0,3
Eric Dier 361,All Teams,56,MID,3,0,5,4,0,18,0,0,0,0,3
Mohamed Diamé 319,All Teams,56,MID,0,0,7,3,0,32,0,0,0,0,0
Ryan Bertrand 330,All Teams,56,DEF,1,0,6,8,0,42,0,0,0,0,1
Cenk Tosun 177,All Teams,56,FWD,3,3,1,3,0,17,0,0,0,0,3
Pablo Zabaleta 405,All Teams,56,DEF,0,1,4,4,0,35,0,0,0,0,4
Chris Smalling 284,All Teams,56,DEF,1,0,4,1,0,36,1,0,0,0,3
Christian Atsu 320,All Teams,55,MID,1,1,6,2,0,18,0,0,0,0,0
Olivier Giroud 133,All Teams,55,FWD,2,4,6,1,0,5,0,0,0,0,2
Oriol Romeu Vidal 339,All Teams,55,MID,1,0,6,11,0,37,0,0,0,0,3
Joseph Gomez 242,All Teams,55,DEF,0,0,7,2,0,4,0,0,0,0,2
Yan Valery 556,All Teams,54,DEF,2,1,3,3,1,30,0,0,0,0,0
Dan Gosling 37,All Teams,54,MID,2,2,4,8,0,33,0,0,0,0,0
Jonathan Hogg 201,All Teams,54,MID,0,1,5,8,1,44,0,0,0,0,3
Gonzalo Higuaín 579,All Teams,53,FWD,5,0,5,0,0,15,0,0,0,0,6
Javier Manquillo 315,All Teams,53,DEF,0,3,4,2,0,16,0,0,0,0,5
Harry Winks 368,All Teams,53,MID,1,0,6,4,0,17,0,0,0,0,3
Hélder Costa 435,All Teams,52,MID,1,2,5,3,0,19,0,0,0,0,0
Cédric Soares 332,All Teams,52,DEF,1,2,4,4,0,31,0,0,0,0,7
Jürgen Locadia 65,All Teams,52,FWD,2,0,3,1,0,21,0,0,0,0,6
Joe Bryan 510,All Teams,52,DEF,0,1,5,5,0,54,1,0,0,0,4
Mario Lemina 344,All Teams,50,MID,1,2,4,5,0,37,0,0,0,0,2
Daryl Janmaat 381,All Teams,50,DEF,0,2,3,3,0,22,0,0,0,0,6
Tim Ream 180,All Teams,50,DEF,0,0,5,1,0,49,0,0,0,0,4
Robert Kenedy Nunes do Nascimento 458,All Teams,50,MID,1,1,6,1,0,18,0,1,0,0,1
Jannik Vestergaard 463,All Teams,50,DEF,0,0,4,2,0,31,0,0,0,0,0
Florent Hadergjonaj 197,All Teams,50,DEF,0,0,4,1,0,36,0,0,0,0,1
Chris Löwe 193,All Teams,49,DEF,0,4,1,2,0,55,0,0,0,0,6
Erik Durm 461,All Teams,49,DEF,0,1,3,0,0,45,0,0,0,0,2
Arthur Masuaku 410,All Teams,49,MID,0,2,4,2,0,29,0,0,0,0,0
Jan Bednarek 335,All Teams,49,DEF,0,1,3,7,0,37,0,0,0,0,3
Harry Arter 33,All Teams,48,MID,0,1,7,10,0,39,0,0,0,0,0
Angelo Ogbonna 403,All Teams,48,DEF,1,1,2,2,0,36,0,0,0,0,2
Ivan Cavaleiro 434,All Teams,48,MID,3,1,1,1,0,11,0,0,0,0,3
Gaëtan Bong 51,All Teams,48,DEF,0,0,5,0,0,34,0,0,0,0,0
Michy Batshuayi 592,All Teams,48,FWD,5,1,3,0,0,11,0,0,0,0,5
Sam Vokes 84,All Teams,48,FWD,3,0,2,0,0,20,0,0,0,0,7
Leander Dendoncker 519,All Teams,48,MID,2,0,3,1,0,21,0,0,0,0,1
Romain Saïss 426,All Teams,47,DEF,2,0,3,7,0,17,0,0,0,0,5
Luciano Vietto 513,All Teams,47,FWD,1,4,1,1,0,21,0,0,0,0,4
Jack Stephens 333,All Teams,47,DEF,1,0,3,4,0,35,0,0,0,0,4
Matteo Guendouzi 451,All Teams,47,MID,0,0,3,9,0,32,0,0,0,0,0
Alexis Sánchez 295,All Teams,47,MID,1,5,2,3,0,10,0,0,0,0,1
Federico Fernández 516,All Teams,47,DEF,0,2,3,2,0,24,0,0,0,0,5
Angus Gunn 452,All Teams,47,GK,0,0,3,0,0,18,0,0,1,33,4
Bruno Saltor Grau 50,All Teams,46,DEF,0,1,4,2,0,17,0,0,0,0,7
Artur Boruc 25,All Teams,46,GK,0,0,4,2,0,18,0,0,0,39,4
Jordan Ayew 505,All Teams,46,FWD,1,3,5,3,0,13,0,0,0,0,2
Charlie Austin 348,All Teams,46,FWD,2,2,5,1,0,17,0,1,0,0,1
Álvaro Morata 134,All Teams,46,FWD,5,0,6,3,0,11,0,0,0,0,3
Danilo Luiz da Silva 266,All Teams,46,DEF,1,0,4,1,0,7,0,0,0,0,7
Joe Ralls 98,All Teams,45,MID,0,0,5,4,1,40,0,1,0,0,0
Karlan Grant 585,All Teams,45,FWD,3,2,1,0,0,23,0,0,0,0,5
Martín Montoya 503,All Teams,45,DEF,0,1,3,4,0,41,0,0,0,0,1
Charlie Daniels 28,All Teams,44,DEF,1,0,4,4,0,34,0,0,0,0,1
Adama Traoré 500,All Teams,44,MID,1,1,1,1,0,13,0,0,0,0,2
Maya Yoshida 331,All Teams,44,DEF,0,1,3,0,0,29,0,0,0,0,4
Oleksandr Zinchenko 279,All Teams,44,MID,0,3,9,1,0,4,0,0,0,0,1
Denis Odoi 181,All Teams,44,DEF,0,1,3,4,0,62,1,0,0,0,2
Phil Jones 285,All Teams,43,DEF,0,1,3,1,0,17,0,0,0,0,3
Pedro Obiang 413,All Teams,43,MID,0,2,2,0,0,21,0,0,0,0,1
Harvey Barnes 571,All Teams,43,MID,1,3,1,0,0,16,0,0,0,0,1
Yves Bissouma 466,All Teams,43,MID,0,0,3,5,0,32,0,0,0,0,0
Lee Peltier 95,All Teams,43,DEF,0,0,5,4,0,26,0,0,0,0,1
Ciaran Clark 311,All Teams,42,DEF,3,0,2,1,0,15,0,0,0,0,4
Cyrus Christie 460,All Teams,42,DEF,0,1,3,7,0,42,0,0,0,0,2
Isaac Success Ajayi 524,All Teams,42,FWD,1,1,2,4,0,21,0,0,0,0,0
Fernando Llorente 371,All Teams,41,FWD,1,4,2,2,0,8,1,0,0,0,3
Aaron Lennon 83,All Teams,41,MID,1,1,3,1,0,22,0,0,0,0,2
Frederico Rodrigues de Paula Santos 304,All Teams,40,MID,1,2,1,2,0,19,0,0,0,0,3
Simon Francis 26,All Teams,40,DEF,0,2,4,1,0,24,0,0,0,0,0
Bernardo Fernandes da Silva Junior 440,All Teams,39,DEF,0,1,2,4,0,29,0,0,0,0,0
Juninho Bacuna 208,All Teams,39,MID,1,0,0,4,0,37,0,0,0,0,1
Jonjo Shelvey 318,All Teams,39,MID,1,1,5,1,0,13,0,0,0,0,2
