name,team,total_points,position,goals_scored,assists,clean_sheets,yellow_cards,red_cards,goals_conceded,own_goals,penalties_missed,penalties_saved,saves,bonus_points
Marco_Van Ginkel,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Paulo_Gazzaniga,Southampton,0,GK,0,0,0,0,0,0,0,0,0,0,0
Pedro_Chirivella,Liverpool,0,MID,0,0,0,0,0,0,0,0,0,0,0
Juan_Cuadrado,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Kieran_O'Hara,Man Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0
Cristian_Gamboa,West Brom,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Keshi_Anderson,Crystal Palace,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Kane_Wilson,West Brom,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Rouwen_Hennings,Burnley,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Dael_Fry,Middlesbrough,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Julien_de Sart,Middlesbrough,0,MID,0,0,0,0,0,0,0,0,0,0,0
Julian_Speroni,Crystal Palace,0,GK,0,0,0,0,0,0,0,0,0,0,0
Juan Carlos_Paredes,Watford,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Marc_Wilson,West Brom,0,DEF,0,0,0,3,0,7,0,0,0,0,0
Josh_Robson,Sunderland,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Josh_Maja,Sunderland,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Angus_Gunn,Man City,0,GK,0,0,0,0,0,0,0,0,0,0,0
Josh_Cullen,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Joseph_Gomez,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Jose Luis_Mato Sanmartín,Stoke,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Jose Angel_Esmoris Tasende,Man City,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Daniel_Batty,Hull,0,MID,0,0,0,0,0,0,0,0,0,0,0
Connor_Roberts,Swansea,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Connor_Randall,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Clinton_N'Jie,Spurs,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Lloyd_Isgrove,Southampton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Ben_Hinchcliffe,Hull,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Ben_Hamer,Leicester,0,GK,0,0,0,0,0,0,0,0,0,0,0
Chuba_Akpom,Arsenal,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Bastian_Schweinsteiger,Man Utd,0,MID,0,0,0,0,0,0,0,0,0,0,0
Mamadou Obbi_Oularé,Watford,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Bartosz_Kapustka,Leicester,0,MID,0,0,0,0,0,0,0,0,0,0,0
Maksymilian_Stryjek,Sunderland,0,GK,0,0,0,0,0,0,0,0,0,0,0
Luke_McGee,Spurs,0,GK,0,0,0,0,0,0,0,0,0,0,0
Luke_Dreher,Crystal Palace,0,MID,0,0,0,0,0,0,0,0,0,0,0
Raphael_Spiegel,West Ham,0,GK,0,0,0,0,0,0,0,0,0,0,0
Reece_Burke,West Ham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Reece_Oxford,West Ham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Rekeem_Harper,West Brom,0,MID,0,0,0,0,0,0,0,0,0,0,0
Rene_Gilmartin,Watford,0,GK,0,0,0,0,0,0,0,0,0,0,0
Rhian_Brewster,Liverpool,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Ritchie_de Laet,Leicester,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Bafétimbi_Gomis,Swansea,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Josh_Clackstone,Hull,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Alexis_Sánchez,All Teams,264,MID,24,11,13,6,0,41,0,1,0,0,32
Bamidele_Alli,All Teams,225,MID,18,11,17,4,0,22,0,0,0,0,17
Harry_Kane,All Teams,224,FWD,29,7,14,3,0,19,0,1,0,0,33
Eden_Hazard,All Teams,224,MID,16,9,17,3,0,29,0,1,0,0,33
Romelu_Lukaku,All Teams,221,FWD,25,6,13,3,0,42,0,0,0,0,33
Christian_Eriksen,All Teams,218,MID,8,20,16,0,0,24,0,0,0,0,30
Kevin_De Bruyne,All Teams,199,MID,6,21,11,4,0,34,0,1,0,0,33
Diego_Da Silva Costa,All Teams,196,FWD,20,11,14,10,0,30,0,1,0,0,25
Gylfi_Sigurdsson,All Teams,181,MID,9,13,7,2,0,70,0,0,0,0,18
Roberto_Firmino,All Teams,180,MID,11,11,11,5,0,39,0,0,0,0,17
Gary_Cahill,All Teams,178,DEF,6,0,17,5,0,29,1,0,0,0,15
Joshua_King,All Teams,178,MID,16,3,9,1,0,54,0,1,0,0,17
Marcos_Alonso,All Teams,177,DEF,6,5,15,2,0,19,0,0,0,0,11
Sergio_Agüero,All Teams,175,FWD,20,5,8,4,1,30,0,1,0,0,32
Heung-Min_Son,All Teams,174,MID,14,9,10,2,0,18,0,0,0,0,13
Philippe_Coutinho,All Teams,171,MID,13,8,8,2,0,27,0,0,0,0,21
César_Azpilicueta,All Teams,170,DEF,1,5,16,4,0,33,0,0,0,0,22
Mesut_Özil,All Teams,167,MID,8,11,12,2,0,30,0,0,0,0,19
Jermain_Defoe,All Teams,166,FWD,15,3,6,1,0,63,0,0,0,0,24
Zlatan_Ibrahimovic,All Teams,163,FWD,17,7,11,7,0,22,0,1,0,0,28
Pedro_Rodríguez Ledesma,All Teams,162,MID,9,10,15,6,0,15,0,0,0,0,18
Jamie_Vardy,All Teams,161,FWD,13,8,7,2,1,57,0,0,0,0,24
Sadio_Mané,All Teams,156,MID,13,7,8,4,0,26,0,0,0,0,14
Raheem_Sterling,All Teams,149,MID,7,14,9,7,0,27,0,0,0,0,11
Wilfried_Zaha,All Teams,149,MID,7,11,7,8,0,56,0,0,0,0,13
Tom_Heaton,All Teams,149,GK,0,0,10,1,0,48,0,0,1,142,21
Georginio_Wijnaldum,All Teams,149,MID,6,9,11,2,0,37,0,0,0,0,14
Fernando_Llorente,All Teams,146,FWD,15,3,5,2,0,51,0,0,0,0,22
Ross_Barkley,All Teams,144,MID,5,11,12,5,0,36,0,0,0,0,11
Hugo_Lloris,All Teams,143,GK,0,0,15,0,0,24,0,0,0,78,6
Kyle_Walker,All Teams,142,DEF,0,6,14,8,0,21,0,0,0,0,18
Thibaut_Courtois,All Teams,141,GK,0,0,16,1,0,28,0,0,0,69,0
James_Milner,All Teams,139,MID,7,4,12,5,0,35,0,1,0,0,16
Adam_Lallana,All Teams,139,MID,8,7,9,3,0,32,0,0,0,0,14
David_de Gea,All Teams,136,GK,0,0,14,2,0,29,0,0,0,74,5
Christian_Benteke,All Teams,136,FWD,15,2,7,10,0,58,0,2,0,0,13
Leighton_Baines,All Teams,135,DEF,2,5,11,4,0,34,0,1,0,0,15
Petr_Cech,All Teams,134,GK,0,0,12,2,0,37,1,0,0,115,2
Fraser_Forster,All Teams,134,GK,0,0,14,3,0,48,0,0,1,76,4
Charlie_Daniels,All Teams,134,DEF,4,3,10,1,0,53,0,0,0,0,14
Seamus_Coleman,All Teams,133,DEF,4,4,10,3,0,28,0,0,0,0,15
Robert_Snodgrass,All Teams,133,MID,7,6,3,2,0,56,0,0,0,0,16
Manuel_Lanzini,All Teams,133,MID,8,3,9,9,0,53,0,0,0,0,20
Michail_Antonio,All Teams,132,MID,9,8,7,4,1,43,0,0,0,0,8
David_Luiz Moreira Marinho,All Teams,132,DEF,1,1,15,6,0,26,0,0,0,0,10
Gareth_McAuley,All Teams,131,DEF,6,1,7,5,0,45,1,0,0,0,14
Etienne_Capoue,All Teams,131,MID,7,2,7,5,0,60,0,0,0,0,14
David_Silva,All Teams,130,MID,4,9,12,6,0,32,0,0,0,0,12
Álvaro_Negredo,All Teams,130,FWD,9,5,10,5,0,45,0,0,0,0,17
Troy_Deeney,All Teams,130,FWD,10,4,6,7,0,52,1,0,0,0,18
Nathaniel_Clyne,All Teams,129,DEF,0,2,12,0,0,41,0,0,0,0,13
Ashley_Williams,All Teams,127,DEF,1,3,13,7,1,40,0,0,0,0,9
Nathan_Redmond,All Teams,126,MID,7,1,12,2,1,40,0,0,0,0,13
Jan_Vertonghen,All Teams,126,DEF,0,0,15,5,0,21,0,0,0,0,8
Ryan_Bertrand,All Teams,123,DEF,2,5,12,3,0,36,0,0,0,0,9
Theo_Walcott,All Teams,122,MID,10,3,8,1,0,26,0,1,0,0,7
Cesc_Fàbregas,All Teams,121,MID,5,15,4,8,0,14,0,0,0,0,14
Laurent_Koscielny,All Teams,121,DEF,2,1,10,4,1,37,0,0,0,0,19
Ben_Gibson,All Teams,121,DEF,1,1,11,4,0,53,0,0,0,0,14
Sam_Vokes,All Teams,121,FWD,10,4,5,0,0,34,0,0,0,0,12
Antonio_Valencia,All Teams,120,DEF,1,3,12,5,0,20,0,0,0,0,9
Toby_Alderweireld,All Teams,120,DEF,1,0,14,1,0,17,0,0,0,0,4
Riyad_Mahrez,All Teams,120,MID,6,4,9,4,0,48,0,2,0,0,9
Artur_Boruc,All Teams,120,GK,0,0,9,2,0,63,0,0,2,115,7
Kevin_Mirallas,All Teams,119,MID,4,8,11,2,0,26,0,0,0,0,8
Héctor_Bellerín,All Teams,119,DEF,1,5,10,4,0,34,0,0,0,0,12
Joe_Allen,All Teams,118,MID,6,3,10,9,0,49,0,0,0,0,10
Salomón_Rondón,All Teams,118,FWD,8,3,6,2,0,44,0,0,0,0,10
Marko_Arnautovic,All Teams,117,MID,6,7,9,9,1,43,0,1,0,0,8
Lukasz_Fabianski,All Teams,116,GK,0,0,8,1,0,69,0,0,1,117,8
Olivier_Giroud,All Teams,116,FWD,12,5,4,2,0,16,0,0,0,0,17
Andros_Townsend,All Teams,116,MID,3,7,7,4,0,38,0,0,0,0,16
Matt_Phillips,All Teams,115,MID,4,9,6,2,0,28,0,0,0,0,12
Paul_Pogba,All Teams,115,MID,5,4,13,7,0,21,0,0,0,0,14
Nacho_Monreal,All Teams,115,DEF,0,3,11,5,0,43,0,0,0,0,9
Willian_Borges Da Silva,All Teams,114,MID,8,3,6,3,0,19,0,0,0,0,13
Michael_Keane,All Teams,113,DEF,2,1,10,4,0,49,0,0,0,0,10
Ben_Foster,All Teams,113,GK,0,0,6,2,0,51,0,0,0,115,4
Heurelho_Gomes,All Teams,113,GK,0,0,7,1,0,64,1,0,1,117,6
Steve_Cook,All Teams,112,DEF,2,0,10,5,0,67,1,0,0,0,17
Simon_Mignolet,All Teams,110,GK,0,0,9,0,0,30,0,0,2,52,7
Nacer_Chadli,All Teams,110,MID,5,6,6,2,0,32,0,0,0,0,8
Kasper_Schmeichel,All Teams,109,GK,0,0,8,1,0,47,0,0,0,113,10
Andre_Gray,All Teams,108,FWD,9,3,8,2,0,33,0,0,0,0,10
Dusan_Tadic,All Teams,108,MID,3,7,13,4,0,29,0,1,0,0,4
Junior_Stanislas,All Teams,107,MID,7,6,4,1,0,29,0,0,0,0,13
Dejan_Lovren,All Teams,106,DEF,2,1,11,6,0,31,0,0,0,0,6
Bruno_Martins Indi,All Teams,106,DEF,1,0,11,4,0,50,0,0,0,0,9
Lee_Grant,All Teams,106,GK,0,0,9,1,0,34,0,0,0,91,9
Leroy_Sané,All Teams,105,MID,5,7,9,4,0,15,0,0,0,0,8
Victor_Moses,All Teams,105,MID,3,3,17,4,0,15,0,0,0,0,6
Eric_Bailly,All Teams,105,DEF,0,0,13,4,0,15,0,0,0,0,14
Nemanja_Matic,All Teams,105,MID,1,8,15,4,0,24,0,0,0,0,1
Adam_Smith,All Teams,104,DEF,1,5,8,6,0,61,1,0,0,0,12
Emre_Can,All Teams,104,MID,5,2,9,6,0,28,0,0,0,0,12
Phil_Jagielka,All Teams,104,DEF,3,3,6,4,1,32,0,0,0,0,16
Christian_Fuchs,All Teams,104,DEF,2,4,8,10,0,57,0,0,0,0,10
Victor_Wanyama,All Teams,103,MID,4,2,12,10,0,25,0,0,0,0,7
Darren_Fletcher,All Teams,103,MID,2,3,8,0,0,45,0,0,0,0,2
Erik_Pieters,All Teams,103,DEF,0,2,10,5,0,50,0,0,0,0,9
Craig_Dawson,All Teams,102,DEF,4,0,6,10,0,50,0,0,0,0,6
Cédric_Soares,All Teams,102,DEF,0,3,11,7,0,36,0,0,0,0,11
Jordan_Pickford,All Teams,102,GK,0,0,4,0,0,50,0,0,0,135,9
Winston_Reid,All Teams,102,DEF,2,3,9,8,1,48,0,0,0,0,16
Juan_Mata,All Teams,102,MID,6,3,10,3,0,16,1,0,0,0,14
Víctor_Valdés,All Teams,102,GK,0,0,8,1,0,36,0,0,0,79,10
Ryan_Fraser,All Teams,100,MID,3,9,7,3,0,32,0,0,0,0,8
Nicolás_Otamendi,All Teams,100,DEF,1,2,9,9,0,28,0,0,0,0,10
Chris_Brunt,All Teams,99,DEF,3,4,4,5,0,37,0,0,0,0,11
Jose_Fonte,All Teams,98,DEF,0,0,11,4,0,46,0,0,0,0,10
Daley_Blind,All Teams,98,DEF,1,2,9,2,0,17,0,0,0,0,14
Patrick_van Aanholt,All Teams,98,DEF,5,1,5,3,0,53,0,0,0,0,9
Ander_Herrera,All Teams,97,MID,1,6,13,5,1,18,0,0,0,0,11
Joel_Matip,All Teams,97,DEF,1,0,9,3,0,25,0,0,0,0,7
Divock_Origi,All Teams,96,FWD,7,4,7,0,0,18,0,0,0,0,8
Anthony_Martial,All Teams,95,MID,4,6,9,2,0,13,0,0,0,0,9
Marc_Albrighton,All Teams,95,MID,2,6,8,5,0,47,0,0,0,0,3
Aleksandar_Kolarov,All Teams,95,DEF,1,1,9,6,0,27,1,0,0,0,7
Leroy_Fer,All Teams,95,MID,6,2,4,9,0,49,0,0,0,0,5
Ryan_Shawcross,All Teams,94,DEF,1,2,9,6,0,53,2,0,0,0,6
Alfie_Mawson,All Teams,94,DEF,4,0,7,1,0,45,2,0,0,0,9
Ben_Mee,All Teams,94,DEF,1,2,9,5,0,49,2,0,0,0,6
Eric_Dier,All Teams,93,MID,2,0,16,6,0,24,0,0,0,0,4
James_McArthur,All Teams,93,MID,5,3,3,5,0,39,0,0,0,0,8
Jason_Puncheon,All Teams,92,MID,0,6,7,9,0,53,0,0,0,0,6
James_Ward-Prowse,All Teams,92,MID,4,4,9,4,0,26,0,0,0,0,5
Wayne_Hennessey,All Teams,92,GK,0,0,7,1,0,46,0,0,0,83,4
George_Boyd,All Teams,92,MID,2,2,9,3,0,45,0,0,0,0,2
Marten_de Roon,All Teams,91,MID,4,1,8,8,0,44,0,0,0,0,5
Stephen_Ward,All Teams,91,DEF,1,1,8,5,0,53,0,0,0,0,3
Yohan_Cabaye,All Teams,91,MID,4,4,7,7,0,41,0,1,0,0,6
Shkodran_Mustafi,All Teams,90,DEF,2,2,8,11,0,30,0,0,0,0,8
Ben_Davies,All Teams,90,DEF,1,3,8,1,0,13,0,0,0,0,5
Matthew_Lowton,All Teams,90,DEF,0,2,9,9,0,53,0,0,0,0,5
Alex_Iwobi,All Teams,89,MID,3,5,9,1,0,20,0,0,0,0,8
André_Ayew,All Teams,89,MID,6,3,6,1,0,25,0,0,0,0,5
Simon_Francis,All Teams,89,DEF,0,1,10,4,1,54,0,0,0,0,7
Joel_Robles,All Teams,89,GK,0,1,10,2,0,20,0,0,0,54,5
Robert_Huth,All Teams,88,DEF,2,2,9,9,0,49,2,0,0,0,1
Benik_Afobe,All Teams,88,FWD,6,5,5,1,0,24,0,1,0,0,9
José_Holebas,All Teams,87,DEF,2,4,7,14,0,61,0,0,0,0,9
Sam_Clucas,All Teams,87,MID,3,1,5,9,1,75,0,0,0,0,4
Gaël_Clichy,All Teams,87,DEF,1,0,8,2,0,24,0,0,0,0,9
Joel_Ward,All Teams,86,DEF,0,1,7,7,0,63,0,0,0,0,7
Gnegneri Yaya_Touré,All Teams,86,MID,5,0,12,4,0,17,0,0,0,0,6
Eldin_Jakupovic,All Teams,86,GK,0,0,5,0,0,36,0,0,2,73,7
Danny_Simpson,All Teams,85,DEF,0,3,9,12,0,50,0,0,0,0,4
Granit_Xhaka,All Teams,85,MID,2,3,10,5,2,32,0,0,0,0,7
Harry_Arter,All Teams,84,MID,1,4,9,11,1,62,0,1,0,0,6
Danny_Rose,All Teams,84,DEF,2,3,8,8,0,11,0,0,0,0,6
James_Morrison,All Teams,84,MID,5,2,4,3,0,22,0,0,0,0,4
Calum_Chambers,All Teams,83,DEF,2,1,7,4,0,37,0,0,0,0,7
Islam_Slimani,All Teams,83,FWD,7,4,5,1,0,23,0,0,0,0,9
N'Golo_Kanté,All Teams,83,MID,1,1,13,9,0,33,0,0,0,0,1
Alex_Oxlade-Chamberlain,All Teams,83,MID,2,7,4,1,0,22,0,0,0,0,3
Kyle_Naughton,All Teams,82,DEF,1,0,8,5,0,48,1,0,0,0,7
Ashley_Barnes,All Teams,81,FWD,6,3,6,6,1,27,0,0,0,0,10
Dimitri_Payet,All Teams,81,MID,2,8,4,2,0,28,0,0,0,0,10
Idrissa_Gueye,All Teams,80,MID,1,2,9,11,0,31,0,0,0,0,9
Xherdan_Shaqiri,All Teams,80,MID,4,2,8,2,0,21,0,0,0,0,8
Oriol_Romeu Vidal,All Teams,80,MID,1,0,13,11,0,42,0,0,0,0,4
Jonny_Evans,All Teams,79,DEF,2,1,4,8,0,39,0,0,0,0,7
Peter_Crouch,All Teams,79,FWD,7,3,4,3,0,23,0,0,0,0,7
Cheikhou_Kouyaté,All Teams,79,MID,1,1,9,3,0,46,0,0,0,0,3
Fernando_Luiz Rosa,All Teams,78,MID,2,1,10,4,2,27,0,0,0,0,3
Maya_Yoshida,All Teams,78,DEF,1,1,7,2,0,32,0,0,0,0,8
Adam_Forshaw,All Teams,77,MID,0,2,9,4,0,36,0,0,0,0,3
Jake_Livermore,All Teams,77,MID,1,1,4,5,1,62,0,0,0,0,2
Marcos_Rojo,All Teams,77,DEF,1,0,8,5,0,13,0,0,0,0,7
Steven_Davis,All Teams,77,MID,0,3,10,3,0,37,0,0,0,0,0
Stewart_Downing,All Teams,77,MID,1,3,7,1,0,39,0,0,0,0,3
Jeff_Hendrick,All Teams,76,MID,2,1,9,6,1,47,0,0,0,0,1
Marcus_Rashford,All Teams,76,FWD,5,3,7,3,0,15,0,0,0,0,2
Mousa_Dembélé,All Teams,76,MID,1,2,11,5,0,17,0,0,0,0,6
Wayne_Rooney,All Teams,76,FWD,5,5,6,8,0,16,0,0,0,0,9
Virgil_van Dijk,All Teams,75,DEF,1,0,7,3,1,23,0,0,0,0,14
James_Tomkins,All Teams,75,DEF,3,0,6,4,0,36,0,0,0,0,5
Allan-Roméo_Nyom,All Teams,74,DEF,0,2,5,8,0,39,0,0,0,0,6
Wayne_Routledge,All Teams,74,MID,3,2,5,1,0,42,0,0,0,0,2
Henrikh_Mkhitaryan,All Teams,73,MID,4,1,10,1,0,8,0,0,0,0,3
Jordan_Henderson,All Teams,73,MID,1,4,7,8,0,28,0,0,0,0,9
Jay_Rodriguez,All Teams,73,MID,5,2,3,0,0,15,0,0,0,0,8
Andrew_Robertson,All Teams,73,DEF,1,2,5,5,0,59,0,0,0,0,4
Claudio_Bravo,All Teams,73,GK,0,0,6,0,0,26,0,0,1,33,3
Jonathan_Walters,All Teams,72,MID,4,3,6,1,0,22,0,0,0,0,3
Abel_Hernández,All Teams,72,FWD,4,4,4,0,0,23,0,0,0,0,6
Harry_Maguire,All Teams,71,DEF,2,3,4,5,0,53,0,0,0,0,5
Antonio_Barragán,All Teams,71,DEF,0,0,7,5,0,32,0,0,0,0,8
Miguel_Britos,All Teams,71,DEF,1,2,6,6,2,36,0,0,0,0,8
Mark_Noble,All Teams,71,MID,3,0,8,10,0,40,0,1,0,0,5
Adam_Clayton,All Teams,70,MID,0,2,10,10,0,45,0,0,0,0,0
Matteo_Darmian,All Teams,70,DEF,0,0,9,3,0,8,0,0,0,0,6
Lamine_Koné,All Teams,69,DEF,1,0,5,4,0,46,0,0,0,0,5
Andy_Carroll,All Teams,69,FWD,7,2,3,3,0,27,0,0,0,0,6
James_Collins,All Teams,69,DEF,2,0,6,3,0,29,0,0,0,0,7
Darren_Randolph,All Teams,69,GK,0,0,4,1,0,39,0,0,1,64,5
Scott_Arfield,All Teams,69,MID,1,2,6,3,0,36,0,0,0,0,3
Daniel_Drinkwater,All Teams,69,MID,1,1,8,6,0,44,0,0,0,0,3
Ramiro_Funes Mori,All Teams,69,DEF,0,1,7,0,0,19,0,0,0,0,4
Maarten_Stekelenburg,All Teams,68,GK,0,0,4,2,0,24,1,0,2,43,3
Gareth_Barry,All Teams,68,MID,2,1,7,10,0,28,0,0,0,0,3
Gabriel Fernando_de Jesus,All Teams,67,FWD,7,4,3,2,0,5,0,0,0,0,12
Sebastian_Prödl,All Teams,67,DEF,1,2,5,10,1,49,0,0,0,0,3
Didier_Ndong,All Teams,67,MID,1,1,5,5,0,48,0,0,0,0,1
Nordin_Amrabat,All Teams,65,MID,0,3,4,4,0,51,0,0,0,0,5
Marc_Pugh,All Teams,64,MID,2,3,5,1,0,24,0,0,0,0,6
Adrián_San Miguel del Castillo,All Teams,64,GK,0,0,6,1,0,25,0,0,0,53,6
Willy_Caballero,All Teams,64,GK,0,0,6,0,0,13,0,0,1,31,1
Shinji_Okazaki,All Teams,63,FWD,3,1,7,1,0,26,0,0,0,0,3
Wes_Morgan,All Teams,63,DEF,1,1,5,3,0,45,0,0,0,0,0
Federico_Fernández,All Teams,63,DEF,0,1,6,7,0,41,0,0,0,0,4
Callum_Wilson,All Teams,63,FWD,6,1,6,0,0,25,0,0,0,0,2
Tom_Davies,All Teams,63,MID,2,3,8,4,0,17,0,0,0,0,0
Tom_Huddlestone,All Teams,62,MID,1,2,4,5,1,47,1,0,0,0,5
Ahmed_Elmohamady,All Teams,62,MID,0,2,3,3,1,63,1,0,0,0,1
Charlie_Austin,All Teams,62,FWD,6,1,6,1,0,8,0,0,0,0,10
Glenn_Whelan,All Teams,62,MID,0,1,7,5,0,40,1,0,0,0,3
Jack_Wilshere,All Teams,61,MID,0,3,5,4,0,45,0,0,0,0,2
Scott_Dann,All Teams,61,DEF,3,1,2,2,0,36,0,0,0,0,4
Jesse_Lingard,All Teams,60,MID,1,3,7,3,0,12,0,0,0,0,3
Jack_Stephens,All Teams,60,DEF,0,1,6,1,0,24,0,0,0,0,10
Aaron_Cresswell,All Teams,60,DEF,0,2,5,2,1,35,0,0,0,0,1
John_Stones,All Teams,59,DEF,0,0,4,1,0,29,0,0,0,0,4
Charlie_Adam,All Teams,59,MID,1,4,6,7,0,23,0,0,0,0,5
Wilfred_Ndidi,All Teams,59,MID,2,3,4,0,0,28,0,0,0,0,2
George_Friend,All Teams,59,DEF,0,3,4,4,0,35,0,0,0,0,6
Gastón_Ramírez,All Teams,59,MID,2,3,6,8,1,22,0,0,0,0,6
Demarai_Gray,All Teams,58,MID,1,4,4,2,0,20,0,0,0,0,0
Fabio Pereira_da Silva,All Teams,58,DEF,0,0,6,8,0,30,0,0,0,0,8
Geoff_Cameron,All Teams,58,DEF,0,1,6,1,0,25,0,0,0,0,5
Shane_Long,All Teams,57,FWD,3,2,2,2,0,23,0,1,0,0,2
Vincent_Kompany,All Teams,57,DEF,3,0,5,5,0,6,0,0,0,0,6
Younes_Kaboul,All Teams,57,DEF,2,0,4,2,0,36,0,0,0,0,1
Billy_Jones,All Teams,56,DEF,1,0,5,8,0,49,0,0,0,0,6
Aaron_Ramsey,All Teams,56,MID,1,4,4,3,0,20,0,0,0,0,3
Glen_Johnson,All Teams,56,DEF,0,0,6,1,0,34,0,0,0,0,3
Jason_Denayer,All Teams,56,DEF,0,0,6,2,0,30,1,0,0,0,2
Bacary_Sagna,All Teams,55,DEF,0,1,6,2,0,14,0,0,0,0,3
Vincent_Janssen,All Teams,55,FWD,2,3,3,0,0,8,0,0,0,0,3
Sofiane_Feghouli,All Teams,55,MID,3,3,1,1,1,23,0,0,0,0,4
Pedro_Obiang,All Teams,55,MID,1,2,4,7,0,32,0,0,0,0,6
Andrea_Ranocchia,All Teams,55,DEF,2,2,3,2,0,31,0,0,0,0,9
Nathan_Aké,All Teams,55,DEF,3,1,3,1,0,20,0,0,0,0,8
Tom_Cleverley,All Teams,55,MID,0,3,3,4,0,40,0,0,0,0,0
Phil_Jones,All Teams,55,DEF,0,0,5,2,0,14,0,0,0,0,4
Claudio_Yacob,All Teams,54,MID,0,0,4,9,0,36,0,0,0,0,0
Daniel_Sturridge,All Teams,54,FWD,3,5,3,1,0,7,0,0,0,0,2
Steven_Defour,All Teams,54,MID,1,3,5,1,0,13,0,0,0,0,6
Enner_Valencia,All Teams,54,FWD,3,3,2,1,0,12,0,0,0,0,3
Cristhian_Stuani,All Teams,54,FWD,4,0,4,4,0,15,0,0,0,0,4
Mason_Holgate,All Teams,54,DEF,0,1,5,2,0,18,0,0,0,0,5
Manuel_Agudo Durán,All Teams,54,MID,4,3,3,3,1,7,0,0,0,0,2
Daniel_Amartey,All Teams,53,MID,1,1,4,3,0,35,0,0,0,0,3
Kelechi_Iheanacho,All Teams,52,FWD,4,3,1,0,0,9,0,0,0,0,6
Chris_Smalling,All Teams,52,DEF,1,1,4,0,0,16,0,0,0,0,1
Adama_Traoré,All Teams,52,MID,0,1,6,1,0,22,0,0,0,0,2
Martin_Olsson,All Teams,52,DEF,2,0,4,2,0,18,0,0,0,0,3
Tom_Carroll,All Teams,52,MID,1,2,5,1,0,18,0,0,0,0,4
Francis_Coquelin,All Teams,52,MID,0,1,5,5,0,27,0,0,0,0,1
James_McClean,All Teams,52,MID,1,3,2,9,0,24,0,0,0,0,1
Hal_Robson-Kanu,All Teams,52,FWD,3,2,1,3,0,13,0,0,0,0,3
Kieran_Trippier,All Teams,51,DEF,0,5,3,1,0,3,0,0,0,0,7
Dean_Marney,All Teams,51,MID,1,2,5,7,0,28,0,0,0,0,1
Mame Biram_Diouf,All Teams,51,FWD,1,2,5,3,0,26,0,0,0,0,2
Damien_Delaney,All Teams,51,DEF,0,2,3,8,0,39,0,0,0,0,3
Daryl_Janmaat,All Teams,50,DEF,2,1,2,2,0,33,0,0,0,0,0
Jack_Cork,All Teams,50,MID,0,1,3,7,0,51,2,0,0,0,0
Adnan_Januzaj,All Teams,49,MID,0,3,3,3,1,38,0,0,0,0,0
Fabio_Borini,All Teams,49,FWD,2,0,5,5,0,34,0,0,0,0,3
M'Baye_Niang,All Teams,49,FWD,2,2,3,2,0,27,0,0,0,0,6
Dan_Gosling,All Teams,49,MID,2,0,4,6,0,24,0,0,0,0,2
Victor_Anichebe,All Teams,48,FWD,3,1,3,2,0,21,0,0,0,0,5
Valon_Behrami,All Teams,48,MID,0,0,5,7,0,39,0,0,0,0,0
Jesús_Navas,All Teams,48,MID,0,3,2,2,0,17,0,0,0,0,6
Marouane_Fellaini,All Teams,48,MID,1,0,10,8,1,14,0,0,0,0,0
Michy_Batshuayi,All Teams,48,FWD,5,1,0,0,0,3,0,0,0,0,4
Johann Berg_Gudmundsson,All Teams,47,MID,1,3,3,1,0,19,0,0,0,0,3
Leiva_Lucas,All Teams,47,MID,0,3,4,4,0,17,0,0,0,0,2
Jeffrey_Schlupp,All Teams,47,DEF,0,2,3,0,0,17,0,0,0,0,4
John_O'Shea,All Teams,47,DEF,0,1,3,5,0,42,0,0,0,0,3
Martin_Kelly,All Teams,46,DEF,0,2,2,4,0,44,0,0,0,0,0
Michael_Dawson,All Teams,46,DEF,3,0,1,4,0,44,1,0,0,0,4
